doc_id;standard_value;standard_type;standard_relation;pchembl;molregno;canonical_smiles;chembl_id;target_dictionary;target_chembl_id;l1;l2;l3;confidence_score;act;processed_smiles
3574;20.9;IC50;=;7.68;57747;N=C(N)N1CCC[C@H](NC(=O)Cn2cccc(NS(=O)(=O)Cc3ccccc3)c2=O)C1O;CHEMBL41267;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)N1CCC[C@H](NC(=O)Cn2cccc(NS(=O)(=O)Cc3ccccc3)c2=O)C1O
4390;0.7;IC50;=;9.15;117015;N=C(N)c1ccc(O)c(OCC(=O)Nc2ccc(C(=O)N3CCCC3)cc2)c1;CHEMBL76443;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)c1ccc(O)c(OCC(=O)Nc2ccc(C(=O)N3CCCC3)cc2)c1
4390;13.0;IC50;=;7.89;116997;N=C(N)c1cccc(OC(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2F)c2ccccc2)c1;CHEMBL308778;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)c1cccc(OC(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2F)c2ccccc2)c1
4390;1370.0;IC50;=;5.86;116833;N=C(N)c1cccc(OCC(=O)Nc2ccc(C(=O)N3CCCCC3)cc2)c1;CHEMBL75452;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;N=C(N)c1cccc(OCC(=O)Nc2ccc(C(=O)N3CCCCC3)cc2)c1
4390;6.3;IC50;=;8.2;116832;N=C(N)c1cccc(OCC(=O)Nc2ccc(C(=O)N3CC=CC3)cc2)c1;CHEMBL76408;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)c1cccc(OCC(=O)Nc2ccc(C(=O)N3CC=CC3)cc2)c1
4390;14.0;IC50;=;7.85;116537;N=C(N)c1cccc(OC(C(=O)Nc2ccc(-n3cnc(Cl)c3Cl)cc2)c2ccccc2)c1;CHEMBL311612;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)c1cccc(OC(C(=O)Nc2ccc(-n3cnc(Cl)c3Cl)cc2)c2ccccc2)c1
4390;0.55;IC50;=;9.26;116998;N=C(N)c1cccc(OC(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c2ccccc2)c1;CHEMBL72621;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)c1cccc(OC(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c2ccccc2)c1
4942;7.0;IC50;=;8.15;99283;C/C(=C(\F)C(=O)Nc1ccc(-c2ccncc2S(C)(=O)=O)cc1)c1ccc2ccnc(N)c2c1;CHEMBL407973;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;C/C(=C(\F)C(=O)Nc1ccc(-c2ccncc2S(C)(=O)=O)cc1)c1ccc2ccnc(N)c2c1
4390;170.0;IC50;=;6.77;118184;N=C(N)c1cccc(OC(C(=O)Nc2ccc(-n3ccc(C(F)(F)F)n3)cc2)c2ccccc2)c1;CHEMBL311168;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)c1cccc(OC(C(=O)Nc2ccc(-n3ccc(C(F)(F)F)n3)cc2)c2ccccc2)c1
4942;11.0;IC50;=;7.96;99190;C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1Cl)c1ccc2ccnc(N)c2c1;CHEMBL63041;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1Cl)c1ccc2ccnc(N)c2c1
4942;250.0;IC50;=;6.6;98557;C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1)c1cc(N)ccc1[N+](=O)[O-];CHEMBL64942;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1)c1cc(N)ccc1[N+](=O)[O-]
4942;270.0;IC50;=;6.57;99177;C/C(=C(/F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1)c1ccc2ncnc(N)c2c1;CHEMBL303526;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;C/C(=C(/F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1)c1ccc2ncnc(N)c2c1
4942;220.0;IC50;=;6.66;99098;C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2C(N)=O)cc1)c1ccc2ccnc(N)c2c1;CHEMBL62959;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2C(N)=O)cc1)c1ccc2ccnc(N)c2c1
4942;1500.0;IC50;=;5.82;99314;C/C(=C(\F)C(=O)Nc1ccc(-c2ccncc2[S+](C)[O-])cc1F)c1ccc2ccnc(N)c2c1;CHEMBL64620;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;C/C(=C(\F)C(=O)Nc1ccc(-c2ccncc2[S+](C)O)cc1F)c1ccc2ccnc(N)c2c1
4942;1100.0;IC50;=;5.96;98887;C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1C(N)=O)c1ccc2ccnc(N)c2c1;CHEMBL65091;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1C(N)=O)c1ccc2ccnc(N)c2c1
4942;7.0;IC50;=;8.15;99155;C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1Br)c1ccc2ccnc(N)c2c1;CHEMBL63088;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1Br)c1ccc2ccnc(N)c2c1
4942;1.0;IC50;=;9.0;99149;CNC(=N)c1cccc(/C(C)=C(/F)C(=O)Nc2ccc(-c3ccncc3S(N)(=O)=O)cc2)c1;CHEMBL61951;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;CNC(=N)c1cccc(/C(C)=C(/F)C(=O)Nc2ccc(-c3ccncc3S(N)(=O)=O)cc2)c1
4390;1120.0;IC50;=;5.95;117341;N=C(N)c1cccc(OCC(=O)Nc2ccc(C(=O)N3CCOCC3)cc2)c1;CHEMBL431192;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;N=C(N)c1cccc(OCC(=O)Nc2ccc(C(=O)N3CCOCC3)cc2)c1
4942;1800.0;IC50;=;5.75;98491;C/C(Cc1ccc(Br)cc1)=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1;CHEMBL62995;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;C/C(Cc1ccc(Br)cc1)=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1
4390;227.0;IC50;=;6.64;118092;N=C(N)c1cccc(OCC(=O)Nc2ccc(C(=O)N3CCC3)cc2)c1;CHEMBL74808;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)c1cccc(OCC(=O)Nc2ccc(C(=O)N3CCC3)cc2)c1
4942;1500.0;IC50;=;5.82;99059;C/C(=C(\F)C(=O)Nc1ccc(-c2ccnc(C(N)=O)c2)cc1)c1ccc2ccnc(N)c2c1;CHEMBL65550;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;C/C(=C(\F)C(=O)Nc1ccc(-c2ccnc(C(N)=O)c2)cc1)c1ccc2ccnc(N)c2c1
4942;14.0;IC50;=;7.85;99198;C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1)c1ccc2ccnc(N)c2c1;CHEMBL302841;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1)c1ccc2ccnc(N)c2c1
4942;14.0;IC50;=;7.85;99109;C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cn1)c1ccc2ccnc(N)c2c1;CHEMBL291643;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cn1)c1ccc2ccnc(N)c2c1
4390;4.4;IC50;=;8.36;118093;N=C(N)c1cccc(OC(C(=O)Nc2ccc(N3CCOCC3)c(F)c2)c2ccccc2)c1;CHEMBL74199;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)c1cccc(OC(C(=O)Nc2ccc(N3CCOCC3)c(F)c2)c2ccccc2)c1
4942;9500.0;IC50;=;5.02;98718;C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1)c1cc(Cl)ccc1C#N;CHEMBL303776;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1)c1cc(Cl)ccc1C#N
4942;920.0;IC50;=;6.04;99027;C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1)c1cccc(C(N)=O)c1;CHEMBL64448;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1)c1cccc(C(N)=O)c1
4942;190.0;IC50;=;6.72;99142;C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2C#N)cc1)c1ccc2ccnc(N)c2c1;CHEMBL60097;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2C#N)cc1)c1ccc2ccnc(N)c2c1
4390;1190.0;IC50;=;5.92;117340;N=C(N)c1cccc(OCC(=O)Nc2ccc(C(=O)N3CCCCCC3)cc2)c1;CHEMBL72971;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;N=C(N)c1cccc(OCC(=O)Nc2ccc(C(=O)N3CCCCCC3)cc2)c1
4942;78.0;IC50;=;7.11;99161;CN(C)c1nccc2ccc(/C=C\C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cc3)cc12;CHEMBL62875;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;CN(C)c1nccc2ccc(/C=C\C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cc3)cc12
4942;2900.0;IC50;=;5.54;99351;C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1Br)c1cc(Br)ccc1[N+](=O)[O-];CHEMBL63074;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1Br)c1cc(Br)ccc1[N+](=O)[O-]
4942;1300.0;IC50;=;5.89;98719;C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1)c1cccc(CN)c1;CHEMBL62781;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1)c1cccc(CN)c1
4390;3.2;IC50;=;8.49;116902;N=C(N)c1cccc(OC(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2Br)c2ccccc2)c1;CHEMBL75287;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)c1cccc(OC(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2Br)c2ccccc2)c1
4942;880.0;IC50;=;6.06;98593;C/C(=C(/F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1)c1ccc2ccnc(N)c2c1;CHEMBL62362;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;C/C(=C(/F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1)c1ccc2ccnc(N)c2c1
4942;5.0;IC50;=;8.3;99227;C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1F)c1ccc2ccnc(N)c2c1;CHEMBL62288;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1F)c1ccc2ccnc(N)c2c1
4390;2930.0;IC50;=;5.53;117312;CC(C)(C)OC(=O)C1CCCN1C(=O)c1ccc(NC(=O)COc2cccc(C(=N)N)c2)cc1;CHEMBL76344;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;CC(C)(C)OC(=O)C1CCCN1C(=O)c1ccc(NC(=O)COc2cccc(C(=N)N)c2)cc1
4390;21.0;IC50;=;7.68;117343;N=C(N)c1cccc(OCC(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1;CHEMBL76278;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)c1cccc(OCC(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1
4942;5700.0;IC50;=;5.24;98755;COc1ccc(/C(C)=C(/F)C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c(C#N)c1;CHEMBL62682;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;COc1ccc(/C(C)=C(/F)C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c(C#N)c1
4390;66.0;IC50;=;7.18;116837;N=C(N)c1cccc(OCC(=O)Nc2ccc(C(=O)N3CCCC3)cc2)c1;CHEMBL73091;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)c1cccc(OCC(=O)Nc2ccc(C(=O)N3CCCC3)cc2)c1
4390;0.99;IC50;=;9.0;117313;N=C(N)c1cccc(OC(C(=O)Nc2ccc(C(=O)N3CCCC3)cc2Br)c2ccccc2)c1;CHEMBL75333;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)c1cccc(OC(C(=O)Nc2ccc(C(=O)N3CCCC3)cc2Br)c2ccccc2)c1
4390;2.2;IC50;=;8.66;117310;N=C(N)c1ccc(O)c(OCC(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1;CHEMBL309810;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)c1ccc(O)c(OCC(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1
4390;6.4;IC50;=;8.19;117014;N=C(N)c1cccc(OCCC(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1;CHEMBL421312;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)c1cccc(OCCC(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1
4390;0.18;IC50;=;9.74;116673;N=C(N)c1cccc(OC(C(=O)Nc2ccc(C(=O)N3CCCC3)cc2)c2ccccc2)c1;CHEMBL305828;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)c1cccc(OC(C(=O)Nc2ccc(C(=O)N3CCCC3)cc2)c2ccccc2)c1
4390;93.0;IC50;=;7.03;116563;N=C(N)c1cccc(OC(C(=O)Nc2cc(Cl)c(-n3cccc3)cc2Cl)c2ccccc2)c1;CHEMBL73123;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)c1cccc(OC(C(=O)Nc2cc(Cl)c(-n3cccc3)cc2Cl)c2ccccc2)c1
6109;2.0;IC50;=;8.7;271107;N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2cccc3cccnc23)CC1=O)C(=O)c1nccs1;CHEMBL355376;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2cccc3cccnc23)CC1=O)C(=O)c1nccs1
14801;1200.0;IC50;=;5.92;231193;COC(=O)C(Cc1cccc(C(=N)N)c1)C(/C=C/c1ccccc1)NC(=O)c1ccccc1C;CHEMBL137866;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;COC(=O)C(Cc1cccc(C(=N)N)c1)C(/C=C/c1ccccc1)NC(=O)c1ccccc1C
6109;4.0;IC50;=;8.4;271117;N=C(N)NCCC[C@@H](NC(=O)CN1CCN(S(=O)(=O)Cc2ccccc2)CC1=O)C(=O)c1nccs1;CHEMBL162461;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)NCCC[C@@H](NC(=O)CN1CCN(S(=O)(=O)Cc2ccccc2)CC1=O)C(=O)c1nccs1
6109;32.0;IC50;=;7.5;270864;N#Cc1ccc(S(=O)(=O)N2CCN(CC(=O)NC(CCCNC(=N)N)C(=O)c3nccs3)C(=O)C2)cc1;CHEMBL164481;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N#Cc1ccc(S(=O)(=O)N2CCN(CC(=O)NC(CCCNC(=N)N)C(=O)c3nccs3)C(=O)C2)cc1
14801;360.0;IC50;=;6.44;230903;CCOc1ccc(-c2ccc(C(=O)NC(/C=C/c3ccccc3)C(Cc3cccc(C(=N)N)c3)C(=O)OC)cc2)cc1;CHEMBL140719;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;CCOc1ccc(-c2ccc(C(=O)NC(/C=C/c3ccccc3)C(Cc3cccc(C(=N)N)c3)C(=O)OC)cc2)cc1
14801;110.0;IC50;=;6.96;231507;COC(=O)C(Cc1cccc(C(=N)N)c1)C(/C=C/c1ccccc1)NC(=O)c1ccc(-c2ccccc2)cc1;CHEMBL138610;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;COC(=O)C(Cc1cccc(C(=N)N)c1)C(/C=C/c1ccccc1)NC(=O)c1ccc(-c2ccccc2)cc1
14801;60.0;IC50;=;7.22;231742;COC(=O)C(Cc1cccc(C(=N)N)c1)C(CCc1ccccc1)NC(=O)c1ccc(-c2ccccc2)cc1;CHEMBL141532;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;COC(=O)C(Cc1cccc(C(=N)N)c1)C(CCc1ccccc1)NC(=O)c1ccc(-c2ccccc2)cc1
14801;2000.0;IC50;=;5.7;231805;COC(=O)[C@@H](Cc1cccc(C(=N)N)c1)[C@@H](/C=C/c1ccccc1)NC(=O)c1ccccc1;CHEMBL140987;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;COC(=O)[C@@H](Cc1cccc(C(=N)N)c1)[C@@H](/C=C/c1ccccc1)NC(=O)c1ccccc1
6109;0.7;IC50;=;9.15;270411;N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1=O)C(=O)c1nccs1;CHEMBL164426;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1=O)C(=O)c1nccs1
6109;69.0;IC50;=;7.16;270314;Cc1nsc(C)c1S(=O)(=O)N1CCN(CC(=O)NC(CCCN=C(N)N)C(=O)c2nccs2)C(=O)C1;CHEMBL423421;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;Cc1nsc(C)c1S(=O)(=O)N1CCN(CC(=O)NC(CCCN=C(N)N)C(=O)c2nccs2)C(=O)C1
6109;13.0;IC50;=;7.89;271068;N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)/C=C/c2ccccc2)CC1=O)C(=O)c1nccs1;CHEMBL265997;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)/C=C/c2ccccc2)CC1=O)C(=O)c1nccs1
14801;1130.0;IC50;=;5.95;231541;COC(=O)C(Cc1cccc(C(=N)N)c1)C(/C=C/c1ccccc1)NC(=O)Cc1ccc(-c2ccccc2)cc1;CHEMBL138398;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;COC(=O)C(Cc1cccc(C(=N)N)c1)C(/C=C/c1ccccc1)NC(=O)Cc1ccc(-c2ccccc2)cc1
14801;30.0;IC50;=;7.52;231348;COC(=O)C(Cc1cccc(C(=N)N)c1)C(/C=C/c1ccccc1)NC(=O)c1ccc(-c2ccc(OC)c(OC)c2)cc1;CHEMBL341970;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;COC(=O)C(Cc1cccc(C(=N)N)c1)C(/C=C/c1ccccc1)NC(=O)c1ccc(-c2ccc(OC)c(OC)c2)cc1
6109;5.0;IC50;=;8.3;270943;N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2cccc(Cl)c2)CC1=O)C(=O)c1nccs1;CHEMBL162669;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2cccc(Cl)c2)CC1=O)C(=O)c1nccs1
6109;0.5;IC50;=;9.3;270343;N=C(N)NCCC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)NCC(=O)N[C@H](CCCNC(=N)N)C(=O)c1nccs1;CHEMBL352039;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)NCCC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)NCC(=O)N[C@H](CCCNC(=N)N)C(=O)c1nccs1
14801;650.0;IC50;=;6.19;231846;N=C(N)c1cccc(CC(CO)C(/C=C/c2ccccc2)NC(=O)c2ccc(-c3ccccc3)cc2)c1;CHEMBL434807;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;N=C(N)c1cccc(CC(CO)C(/C=C/c2ccccc2)NC(=O)c2ccc(-c3ccccc3)cc2)c1
14801;1100.0;IC50;=;5.96;231190;COC(=O)C(Cc1cccc(C(=N)N)c1)C(/C=C/c1ccccc1)NC(=O)c1cccc(C)c1;CHEMBL343772;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;COC(=O)C(Cc1cccc(C(=N)N)c1)C(/C=C/c1ccccc1)NC(=O)c1cccc(C)c1
6109;29.0;IC50;=;7.54;271114;N=C(N)NCCC[C@@H](NC(=O)CN1CCC[C@H](NS(=O)(=O)Cc2ccccc2)C1=O)C(=O)c1nccs1;CHEMBL350650;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)NCCC[C@@H](NC(=O)CN1CCC[C@H](NS(=O)(=O)Cc2ccccc2)C1=O)C(=O)c1nccs1
6109;2.0;IC50;=;8.7;270972;N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2cccc3ccccc23)CC1=O)C(=O)c1nccs1;CHEMBL163799;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2cccc3ccccc23)CC1=O)C(=O)c1nccs1
6109;10.0;IC50;=;8.0;270860;N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1=O)C(=O)c1nccs1;CHEMBL163437;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1=O)C(=O)c1nccs1
6109;0.51;IC50;=;9.29;270944;Cc1c(S(=O)(=O)N2CCN(CC(=O)NC(CCCN=C(N)N)C(=O)c3nccs3)C(=O)C2)sc2ccc(Cl)cc12;CHEMBL423810;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;Cc1c(S(=O)(=O)N2CCN(CC(=O)NC(CCCN=C(N)N)C(=O)c3nccs3)C(=O)C2)sc2ccc(Cl)cc12
6109;118.0;IC50;=;6.93;270571;N=C(N)NCCC[C@@H](NC(=O)CN1CCN(C(=O)c2ccc(Cl)cc2)CC1=O)C(=O)c1nccs1;CHEMBL163588;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)NCCC[C@@H](NC(=O)CN1CCN(C(=O)c2ccc(Cl)cc2)CC1=O)C(=O)c1nccs1
6109;17.0;IC50;=;7.77;270455;N=C(N)NCCC[C@@H](NC(=O)CN1CCN(C(=O)Cc2ccc(Cl)cc2)CC1=O)C(=O)c1nccs1;CHEMBL162909;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)NCCC[C@@H](NC(=O)CN1CCN(C(=O)Cc2ccc(Cl)cc2)CC1=O)C(=O)c1nccs1
6109;85.0;IC50;=;7.07;270787;CS(=O)(=O)c1ccc(S(=O)(=O)N2CCN(CC(=O)NC(CCCN=C(N)N)C(=O)c3nccs3)C(=O)C2)cc1;CHEMBL159716;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;CS(=O)(=O)c1ccc(S(=O)(=O)N2CCN(CC(=O)NC(CCCN=C(N)N)C(=O)c3nccs3)C(=O)C2)cc1
6109;8.0;IC50;=;8.1;270784;N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1=O)C(=O)c1nccs1;CHEMBL163174;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1=O)C(=O)c1nccs1
14801;60.0;IC50;=;7.22;230905;CCOc1ccccc1-c1ccc(C(=O)NC(/C=C/c2ccccc2)C(Cc2cccc(C(=N)N)c2)C(=O)OC)cc1;CHEMBL341808;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;CCOc1ccccc1-c1ccc(C(=O)NC(/C=C/c2ccccc2)C(Cc2cccc(C(=N)N)c2)C(=O)OC)cc1
6109;3.0;IC50;=;8.52;270518;N=C(N)NCCC[C@@H](NC(=O)CN1CCCC[C@H](NS(=O)(=O)Cc2ccccc2)C1=O)C(=O)c1nccs1;CHEMBL350629;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)NCCC[C@@H](NC(=O)CN1CCCC[C@H](NS(=O)(=O)Cc2ccccc2)C1=O)C(=O)c1nccs1
6109;6.0;IC50;=;8.22;270859;N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1=O)C(=O)c1nccs1;CHEMBL163809;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1=O)C(=O)c1nccs1
6109;116.0;IC50;=;6.94;270788;CC(=O)Nc1ccc(S(=O)(=O)N2CCN(CC(=O)NC(CCCN=C(N)N)C(=O)c3nccs3)C(=O)C2)cc1;CHEMBL163062;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;CC(=O)Nc1ccc(S(=O)(=O)N2CCN(CC(=O)NC(CCCN=C(N)N)C(=O)c3nccs3)C(=O)C2)cc1
6109;0.62;IC50;=;9.21;270506;N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2cccc3c(Cl)cccc23)CC1=O)C(=O)c1nccs1;CHEMBL349290;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2cccc3c(Cl)cccc23)CC1=O)C(=O)c1nccs1
6109;4.0;IC50;=;8.4;270971;N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2ccc(-c3ccccn3)s2)CC1=O)C(=O)c1nccs1;CHEMBL163121;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2ccc(-c3ccccn3)s2)CC1=O)C(=O)c1nccs1
